file,orgText,whisperxOut,WER
meisterfloh/meisterfloh_2689.wav,das die katze zwischen den vorderpfoten hielt ein mystisches gewebe beginnend dann fasste sie mit kindlicher unbefangenheit den," dass die Katze zwischen den Vorderpfoten hielt, ein mystisches Gewebe beginnend. Dann fasste sie mit kindlicher Unbefangenheit den",
meisterfloh/meisterfloh_2690.wav,arm des in himmelsentzücken versunkenen peregrinus führte ihn zum lehnsessel und bat ihn nochmals sich niederzulassen," Arm des in Himmels Entzücken versunkenen Peregrinus, führte ihn zum Lehnstuhl und bat ihn nochmals, sich niederzulassen,",
meisterfloh/meisterfloh_2691.wav,indem sie selbst sich ihm gegenübersetzte und irgendeine weibliche arbeit zur hand nahm, indem sie selbst sich ihm gegenüber setzte und irgendeine weibliche Arbeit zur Hand nahm.,
meisterfloh/meisterfloh_2692.wav,peregrinus schwankte im sturm auf einem wogenden meer »o prinzessin« das wort entschlüpfte ihm selbst wusste," Peregrinus schwankte im Sturm auf einem wogenden Meer. »O Prinzessin«, das Wort entschlüpfte ihm, selbst wusste",
meisterfloh/meisterfloh_2693.wav,er nicht wie es geschah das mädchen schaute ihn   erschrocken an da war es ihm als habe er gegen die holde," wusste er nicht, wie es geschah. Das Mädchen schaute ihn ganz erschrocken an. Da war es ihm, als habe er gegen die Holde",
meisterfloh/meisterfloh_2694.wav,gefrevelt und er rief mit dem weichsten wehmütigsten ton »meine liebste teuerste mademoiselle«," gefräfelt, und er rief mit dem weichsten, wehmütigsten Ton, »O meine liebste, teuerste Mademoiselle!«",
meisterfloh/meisterfloh_2695.wav,das mädchen errötete und sprach mit holder jungfräulicher verschämtheit »die eltern nennen mich röschen nennen sie mich auch so lieber herr," Das Mädchen errötete und sprach mit tolder, jungfräulicher Verschämtheit, »Die Eltern nennen mich Röschen, nennen Sie mich auch so, lieber Herr.",
meisterfloh/meisterfloh_2696.wav,tyss denn ich gehöre ja auch zu den kindern denen sie so viel gutes erzeigt und von denen sie so hoch verehrt werden«," Gottes, denn ich gehöre ja auch zu den Kindern, denen sie so viel Gutes erzeigt und von denen sie so hoch verehrt werden.",
meisterfloh/meisterfloh_2697.wav,»röschen« rief peregrinus ganz ausser sich er hätte der holden jungfrau zu füssen stürzen mögen," »Größchen«, rief Peregrinus ganz außer sich. Er hätte der holden Jungfrau zu Füßen stürzen mögen,",
meisterfloh/meisterfloh_2698.wav,kaum hielt er sich zurück röschen erzählte nun indem sie ruhig fortarbeitete wie seit der zeit als die eltern durch den krieg in," Kaum hielt er sich zurück. Röschen erzählte nun, indem sie ruhig fortarbeitete, wie seit der Zeit, als die Eltern durch den Krieg in",
meisterfloh/meisterfloh_2699.wav,die bitterste dürftigkeit geraten sie von einer base in einem benachbarten kleinen städtchen aufgenommen," die bitterste Dürftigkeit geraten, sie von einer Base in einem benachbarten kleinen Städtchen aufgenommen,",
meisterfloh/meisterfloh_2700.wav,wie diese base vor wenigen wochen gestorben und wie sie dann zu den eltern zurückgekehrt, wie diese Base vor wenigen Wochen gestorben und wie sie dann zu den Eltern zurückgekehrt.,
meisterfloh/meisterfloh_2701.wav,peregrinus hörte nur röschens süsse stimme ohne viel von den worten zu verstehen und er überzeugte sich erst dass," Segrinos hörte nur Röschens süße Stimme, ohne viel von den Worten zu verstehen, und er überzeugte sich erst, dass",
meisterfloh/meisterfloh_2702.wav,er nicht selig träume als lämmerhirt ins zimmer trat und ihn mit dem herzlichsten willkommen begrüsste," er nicht selig Träume, als Lämmerhirt ins Zimmer trat und ihn mit dem herzlichsten Willkommen begrüßte.",
meisterfloh/meisterfloh_2703.wav,nicht lange dauerte es so folgte auch die frau mit den kindern und wie denn in des menschen unergründlichem gemüt," Nicht lange dauerte es, so folgte auch die Frau mit den Kindern, und wie denn in des Menschen unergründlichem Gemüt",
meisterfloh/meisterfloh_2704.wav,gedanken regungen gefühle in seltsamem bunten gewirr durcheinanderlaufen so geschah es dass," Gedanken, Regungen, Gefühle in seltsam buntem Gewirr durcheinanderlaufen, so geschah es,",
meisterfloh/meisterfloh_2705.wav,peregrinus selbst in der ekstase die ihn einen nie geahnten himmel schauen liess plötzlich daran dachte," Grinus selbst in der Ekstase, die ihn einen nie geahnten Himmel schauen ließ, plötzlich daran dachte,",
meisterfloh/meisterfloh_2706.wav,wie der murrköpfische pepusch sein beschenken der lämmerhirtschen kinder getadelt es war ihm sehr lieb auf befragen zu vernehmen," wie der murrköpfische Peppusch sein Beschenken der Lämmerhirtschenkinder getadelt. Es war ihm sehr lieb, auf Befragen zu vernehmen,",
meisterfloh/meisterfloh_2707.wav,dass keins von den kindern sich den magen am naschwerk verdorben und die freundlich feierliche art ja," dass keins von den Kindern sich den Magen am Naschwerk verdorben, und die freundlich feierliche Art, ja,",
meisterfloh/meisterfloh_2708.wav,der gewisse stolz womit sie nach dem hohen glasschrank der das glänzende spielzeug enthielt heraufblickten zeigte," der gewisse Stolz, womit sie nach dem hohen Glasschrank, der das glänzende Spielzeug enthielt, hinaufblickten, zeigte,",
meisterfloh/meisterfloh_2709.wav,dass sie die letzte bescherung für etwas ausserordentliches hielten das wohl niemals wiederkehren dürfte," dass sie die letzte Bescherung für etwas Außerordentliches hielten, das wohl niemals wiederkehren dürfte.",
meisterfloh/meisterfloh_2710.wav,die übelgelaunte distel hatte also ganz unrecht »o pepusch« sprach peregrinus zu sich selbst, Die übel gelaunte Distel hatte also ganz Unrecht. »O Peppusch!« sprach Peregrinus zu sich selbst.,
meisterfloh/meisterfloh_2711.wav,»dein verstörtes zerrissenes gemüt durchdringt kein reiner lichtstrahl der wahrhaften liebe« –," Dein verstörtes, zerrissenes Gemüt durchdringt kein reiner Lichtstrahl der wahrhaften Liebe.",
meisterfloh/meisterfloh_2712.wav,damit meinte peregrinus nun wieder wohl mehr als ein beschertes naschwerk und spielzeug – lämmerhirt," Damit meinte Peregrinus nun wohl mehr als ein beschertes Naschwerk und Spielzeug. Lämmerhirt,",
meisterfloh/meisterfloh_2713.wav,ein sanfter stiller frommer mann sah mit sichtlicher freude auf röschen die geschäftig aus und eingegangen," Ein sanfter, stiller, frommer Mann sah mit sichtlicher Freude auf Röschen, die geschäftig aus- und eingegangen,",
meisterfloh/meisterfloh_2714.wav,butter und brot herbeigebracht und nun an einem kleinen tischchen in der entfernten ecke des zimmers, Brot und Butter herbeigebracht und nun an einem kleinen Tischchen in der entferntesten Ecke des Zimmers,
meisterfloh/meisterfloh_2715.wav,dem geschwister stattliche butterstollen bereitete die muntern jungen drängten sich dicht an die liebe schwester und wenn sie in," dem Geschwister stattliche Butterstollen bereitete. Die muntern Jungen drängten sich dicht an die liebe Schwester, und wenn sie in",
meisterfloh/meisterfloh_2716.wav,verzeihlicher kindischer begier das maul etwas weiter aufsperrten als gerade nötig so tat das der häuslichen idylle doch keinen sonderlichen," verzeihlicher kindlicher Begierde, das Maul etwas weiter aufsperrten als gerade nötig, so tat das der häuslichen Idylle doch keinen sonderlichen",
meisterfloh/meisterfloh_2717.wav,eintrag den peregrinus entzückte des holden mädchens beginnen, Mädchen eintrag. Den Peregrinus entzückte des holden Mädchens beginnen,
meisterfloh/meisterfloh_2718.wav,ohne dass ihm dabei werthers lotte und ihre butterbrote in den sinn kamen lämmerhirt näherte sich dem peregrinus und begann halb leise, ohne dass ihm dabei Werther's Lotte und ihre Butterbrote in den Sinn kamen. Lämmerhirt näherte sich dem Peregrinus und begann bald leise,
meisterfloh/meisterfloh_2719.wav,von röschen zu reden was sie für ein frommes gutes liebes kind sei der der himmel auch die gabe äusserer schönheit verliehen," von Röschen zu reden, was sie für ein frommes, gutes, liebes Kind sei, der der Himmel auch die Gabe äußerer Schönheit verliehen,",
meisterfloh/meisterfloh_2720.wav,und wie er nur freude an dem holden kinde zu erleben hoffe was setzte er hinzu indem sein gesicht sich in wonne verklärte," und wie er nur Freude an dem holten Kinde zu erleben hoffe. Was, setzte er hinzu, indem sein Gesicht sich in Wonne verklärte,",
meisterfloh/meisterfloh_2721.wav,was ihm aber so recht im innersten herzen wohl tue sei dass röschen sich auch zur edlen buchbinderkunst hinneige und seit," was ihm aber so recht im innersten Herzen wohltue, sei, daß Röschen sich auch zur edlen Buchbinderkunst hinneige und seit",
meisterfloh/meisterfloh_2722.wav,den wenigen wochen während sie sich bei ihm befinde in feiner zierlicher arbeit ungemein viel profitiert habe," in wenigen Wochen, während sie sich mit ihm befinde, in feiner, zierlicher Arbeit ungemein viel profitiert habe.",
meisterfloh/meisterfloh_2723.wav,so dass sie bereits viel geschickter sei als mancher lümmel von lehrbursche der jahre hindurch maroquin und gold vergeude," so dass sie bereits viel geschickter sei als mancher Lümmel von Lehrbursche, der Jahre hindurch Marokkin und Gold vergeude,",
meisterfloh/meisterfloh_2724.wav,und die buchstaben schief und krumm stelle dass sie aussähen wie betrunkene bauern die aus der schenke torkeln," und die Buchstaben schief und krumm stelle, dass sie aussähen wie betrunkene Bauern, die aus der Schenke torkeln.",
meisterfloh/meisterfloh_2725.wav,ganz zutraulich flüsterte der entzückte vater dem peregrinus ins ohr »es muss heraus herr tyss," Ganz zutraulich flüsterte der entzückte Vater dem Peregrinus ins Ohr, »es muss heraus, Herr Tüß,",
meisterfloh/meisterfloh_2726.wav,es drückt mir sonst das herz ab ich kann mir nicht helfen – wissen sie wohl dass   röschen den schnitt des ariosto vergoldet hat«," Es drückt mir sonst das Herz ab, ich kann mir nicht helfen. Wissen Sie wohl, dass mein Röschen den Schnitt des Ariost vergoldet hat?",
meisterfloh/meisterfloh_2727.wav,sowie peregrinus dies vernahm griff er hastig nach den saubern maroquinbänden als müsse er sich des heiligtums bemächtigen," sowie Peregrinus dies vernahm, griff er hastig nach den sauberen Marokkinbänden, als müsse er sich des Heiligtums bemächtigen,",
meisterfloh/meisterfloh_2728.wav,ehe ein feindlicher zufall es ihm raube lämmerhirt hielt das für ein zeichen dass peregrinus fort wolle und bat ihn," ehe ein feindlicher Zufall es ihm raube. Lämmerhirt hielt das für ein Zeichen, dass Peregrinus fortwolle, und bat ihn,",
meisterfloh/meisterfloh_2729.wav,es sich noch einige augenblicke in der familie gefallen zu lassen eben dies erinnerte aber den peregrinus," es sich, noch einige Augenblicke in der Familie gefallen zu lassen. Eben dies erinnerte aber den Peregrinus,",
meisterfloh/meisterfloh_2730.wav,dass er doch endlich sich losreissen müsse er zahlte schnell die rechnung und lämmerhirt reichte ihm wie gewöhnlich die hand zum abschiede die," dass er doch sich endlich losreisen müsse. Er zahlte schnell die Rechnung, und Lämmerhirt reichte ihm wie gewöhnlich die Hand zum Abschiede.",
meisterfloh/meisterfloh_2731.wav,frau tat dasselbe und auch röschen – die jungen standen in der öffnen türe und damit der liebestorheit ihr recht geschehe," Frau tat dasselbe, und auch Röschen. Die Jungen standen in der öffnen Tür, und damit der Liebestorheit ihr Recht geschehe,",
meisterfloh/meisterfloh_2732.wav,riss peregrinus im hinausschreiten dem jüngsten das restchen butterstolle aus der hand an dem er eben kaute und," Riss Peregrinus im Hinausschreiten dem Jüngsten das Restchen Butterstollen aus der Hand, an dem er eben kaute,",
meisterfloh/meisterfloh_2733.wav,rannte wie gehetzt die treppe hinab »nun nun« sprach der kleine ganz verdutzt »was ist denn das," und rannte wie gehetzt die Treppe hinab. »Nun, nun«, sprach der Kleine ganz verdutzt, »was ist denn das?«",
meisterfloh/meisterfloh_2734.wav,hätt es mir ja sagen können der herr tyss wenn er hungrig war hätt ihm ja gern meine ganze stolle gegeben« –," Hätt es mir ja sagen können, der Herr Tüß, wenn er hungrig war, hätt ihm ja gerne meine ganze Stolle gegeben.",
meisterfloh/meisterfloh_2735.wav,schritt vor schritt ging herr peregrinus tyss nach hause die schweren quartanten mühsam unter dem arm fortschleppend," Schritt vor Schritt ging Herr Peregrinus Tys nach Hause, die schweren Quartanten mühsam unter dem Arm fortschleppend,",
meisterfloh/meisterfloh_2736.wav,und mit verklärtem blick einen bissen des butterstollenrestes nach dem andern auf die lippe nehmend als genösse er himmlisches manna," und mit verklärtem Blick einen Bissen des Butterstollenrestes nach dem anderen auf die Lippe nehmend, als genösse er himmlisches Manna.",
meisterfloh/meisterfloh_2737.wav,»der ist nunmehro auch übergeschnappt« sagte ein vorübergehender bürger es war dem mann nicht zu verdenken dass er dergleichen von," »Der ist nunmero auch übergeschnappt«, sagte ein vorübergehender Bürger. Es war dem Mann nicht zu verdenken, dass er dergleichen von",
meisterfloh/meisterfloh_2738.wav,peregrinus dachte – als herr peregrinus tyss ins haus trat kam ihm die alte aline entgegen und winkte mit gebärden," Peregrinus dachte. Als er Peregrinus' Tüs ins Haus trat, kam ihm die alte Aline entgegen und winkte mit Gebärden, die",
meisterfloh/meisterfloh_2739.wav,die angst und besorgnis ausdrückten nach dem zimmer des herrn swammerdamm die türe stand offen und," die Angst und Besorgnis ausdrückten, nach dem Zimmer des Herrn Zwammerdamm. Die Türe stand offen,",
meisterfloh/meisterfloh_2740.wav,peregrinus gewahrte dörtje elverdink die erstarrt auf einem lehnstuhl sass und deren zusammengeschrumpftes gesicht," und Peregrinos gewahrte Dörthe Elverding, die erstarrt auf einem Lehnstuhl saß und deren zusammengeschrumpftes Gesicht,",
meisterfloh/meisterfloh_2741.wav,einer leiche zu gehören schien die bereits im grabe gelegen ebenso erstarrt ebenso leichenähnlich sassen," einer Leiche zu gehören schien, die bereits im Grabe gelegen. Ebenso erstarrt, ebenso leichenähnlich saßen",
meisterfloh/meisterfloh_2742.wav,vor ihr   lehnstühlen pepusch swammerdamm und leuwenhoek »ist das« sprach die alte," vor ihr auf Lehnstühlen Peppusch, Swammerdamm und Leuvenhöck. — Ist das, sprach die Alte,",
meisterfloh/meisterfloh_2743.wav,»ist das eine tolle gespenstische wirtschaft hier unten so sitzen die drei unseligen menschen schon den ganzen lieben tag über," ist das eine tolle gespenstische Wirtschaft hier unten. So sitzen die drei unseligen Menschen schon den ganzen lieben Tag über,",
meisterfloh/meisterfloh_2744.wav,und essen nichts und trinken nichts und reden nichts und holen kaum atem« –, und essen nichts und trinken nichts und reden nichts und holen kaum Atem.,
meisterfloh/meisterfloh_2745.wav,dem peregrinus wollte zwar ob des in der tat etwas schauerlichen anblicks halber einiges entsetzen anwandeln indessen wurde indem er," Dem Peregrinus wollte zwar, ob des in der Tat etwas schauerlichen Anblicks halber, einiges Entsetzen anwandeln, indessen wurde, indem er",
meisterfloh/meisterfloh_2746.wav,die treppe hinaufstieg das gespenstische bild von dem wogenden meer der himmelsträume verschlungen," die Treppe hinaufstieg, das gespenstische Bild von dem wogenden Meer der Himmelsträume verschlungen,",
meisterfloh/meisterfloh_2747.wav,in dem der entzückte peregrinus schwamm seit dem augenblick als er röschen gesehen – wünsche," in dem der entzückte Peregrinus-Schwamm seit dem Augenblick als Ehröschen gesehen. Wünsche,",
